t, pose_x, pose_y, pose_theta, headingRadians, raw_gyro, poseErrorX, poseErrorY, poseErrorTheta
9.826596, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.83447, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.85451, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.875188, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.895242, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.914424, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.935032, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.954321, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.975269, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
9.995118, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.014621, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.034808, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.054233, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.074807, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.095097, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.11456, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.134584, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.154637, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.174171, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.194327, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.215049, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.234862, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.254715, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.274246, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.294377, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.314697, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.334554, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.354525, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.375952, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.394261, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.414971, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.434148, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.454863, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.474237, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.49425, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.514564, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.534726, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.554642, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.574692, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.595043, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.614799, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.635883, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.654778, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.674639, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.694586, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.714177, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.734629, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.755051, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.77503, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.795097, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.814182, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.848137, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.854214, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.874839, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.894246, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.914704, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.934721, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.954529, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.974834, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
10.994015, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.013973, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.034458, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.054937, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.074775, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.094405, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.115066, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.135056, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.154719, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.176017, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.19419, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.215177, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.234945, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.255178, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.275796, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.294016, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.314342, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.33436, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.354881, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.374021, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.394237, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.414451, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.434229, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.45461, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.474379, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.495304, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.5149, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.534743, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.555005, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.574503, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.594158, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.614365, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.635112, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.654488, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.674802, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.69448, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.714706, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.734875, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.754797, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.774662, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.794566, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.814544, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.834614, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.866125, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.875403, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.894346, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.915327, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.9352, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.955131, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.975043, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
11.995017, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.014939, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.034898, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.054816, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.074835, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.094858, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.114685, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.134499, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.154514, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.175634, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.194435, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.21449, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.234733, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.254161, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.274594, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.294838, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.314176, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.335173, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.374805, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.386802, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.395016, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.41503, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.434107, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.454926, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.474327, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.494459, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.514586, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.534933, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.554818, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.574697, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.59591, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.614745, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.634772, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.654709, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.674637, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.694542, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.715878, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.734174, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.754969, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.77415, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.794585, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.814407, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.834554, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.866908, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.875448, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.89527, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.91431, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.93507, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.954536, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.975702, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
12.994255, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.015036, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.034367, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.055138, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.074334, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.095511, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.114656, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.135696, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.154688, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.175795, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.19485, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.214827, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.234002, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.254093, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.274255, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.294552, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.315135, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.334046, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.3541, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.374473, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.39564, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.414483, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.434498, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.454899, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.474098, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.494181, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.51426, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.53463, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.554921, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.574965, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.594796, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.614214, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.634501, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.654593, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.67451, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.695623, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.714576, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.734839, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.754091, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.774029, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.794298, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.814273, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.834507, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.867162, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.874569, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.89451, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.914982, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.934849, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.954024, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.974074, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
13.994454, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.014101, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.034458, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.054904, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.074884, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.094183, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.11502, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.134087, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.15463, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.174774, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.194114, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.214902, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.234145, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.254416, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.274444, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.295658, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.315969, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.334257, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.35438, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.375486, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.394611, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.415922, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.434899, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.454006, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.474903, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.494165, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.514264, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.535076, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.555011, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.575065, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.594921, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.614206, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.635202, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.655204, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.675143, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.695005, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.714078, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.734922, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.754572, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.774375, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.794871, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.814732, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.834651, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.85556, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.886378, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.895434, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.915439, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.935314, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.954495, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.975395, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
14.995266, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.015227, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.034493, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.054646, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.074486, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.095633, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.115898, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.134024, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.154384, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.174579, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.195603, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.214533, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.234494, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.255386, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.275387, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.294909, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.314942, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.334878, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.354472, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.374927, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.395759, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.414719, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.434825, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.454153, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.475069, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.494592, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.514502, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.535428, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.554568, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.574871, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.594749, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.614539, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.635485, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.65479, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.674053, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.694437, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.715231, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.7352, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.754447, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.774658, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.795764, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.814876, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.834026, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.854115, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.874176, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.909782, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.915794, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.93477, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.954687, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
15.97501, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0
